Hours_Awake,Decisions_Made,Task_Switches,Avg_Decision_Time_sec,Sleep_Hours_Last_Night,Time_of_Day,Caffeine_Intake_Cups,Stress_Level_1_10,Error_Rate,Cognitive_Load_Score,Decision_Fatigue_Score,Fatigue_Level,System_Recommendation,Years_at_Company,Self_Reported_Sleep_Quality,Break_Room_Entry_Count,Water_Dispenser_Refills,Vending_Machine_Sugar_Purchases,Corporate_Gym_Entry_Mins,Peer_Collaboration_Pings,Mid_Shift_Mood_Score,Anomaly_Cohort,Decision_Density,Hydration_Ratio,Sleep_Deficit,Fatigue_Risk_Index,Experience_Group,Sleep_Group,Gym_Group,Stress_Group,Caffeine_Group,PCA_1,PCA_2,Cluster_ID,Behavioural_Archetype
15,77,37,4.39,5.8,Evening,6,4.1,0.0,6.6,100.0,High,Take Break,16.6,Good,3,10,3,20,39,3.0,Expected trend,5.133333333333334,1.4285714285714286,2.2,37.785,Veteran (15+),Adequate Sleep,Low Activity,Medium,High,4.432417495528554,1.611855824489854,2,Collaborative / Balanced
12,59,21,2.65,5.1,Evening,3,2.9,0.0,4.6,67.7,High,Take Break,7.0,Good,0,9,4,0,44,3.0,Expected trend,4.916666666666667,2.25,2.9000000000000004,25.92,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,1.7159749962472362,1.355761396899798,2,Collaborative / Balanced
2,8,2,4.09,7.0,Evening,0,1.0,0.0,0.9,0.0,Low,Continue,1.3,Good,0,1,4,49,16,5.0,Expected trend,4.0,1.0,1.0,0.6300000000000001,New (0-3),Adequate Sleep,High Activity,Low,Low,-3.11132678253109,-0.09674713421311112,1,Low Engagement
5,29,9,3.11,7.6,Evening,2,5.1,0.0,4.4,0.0,Low,Continue,6.4,Good,2,7,5,0,36,4.0,Expected trend,5.8,2.3333333333333335,0.40000000000000036,2.2350000000000003,Mid-level (3-7),Good Sleep,No Activity,Medium,Medium,-0.4365220756402193,2.0338231941933858,1,Low Engagement
9,48,16,3.45,5.6,Afternoon,2,3.7,0.0,4.5,41.3,Medium,Slow Down,7.0,Fair,0,5,4,0,44,5.0,Expected trend,5.333333333333333,1.6666666666666667,2.4000000000000004,16.759999999999998,Mid-level (3-7),Adequate Sleep,No Activity,Medium,Medium,0.7165097451566673,1.0442511412402113,2,Collaborative / Balanced
14,70,11,3.0,3.5,Night,3,2.0,0.0712,3.8,82.4,High,Take Break,6.5,Poor,2,7,3,0,10,5.0,Expected trend,5.0,1.75,4.5,31.0,Mid-level (3-7),Poor Sleep,No Activity,Low,Medium,1.7655164050103627,-3.1627464232487954,0,Stressed / Isolated
8,33,14,2.13,7.0,Evening,4,1.0,0.0,2.3,15.5,Low,Continue,7.1,Good,0,10,5,65,16,4.0,Expected trend,4.125,2.0,1.0,6.335,Senior (7-15),Adequate Sleep,High Activity,Low,High,-1.6466807189495352,0.32678490237746155,1,Low Engagement
2,9,3,2.82,4.7,Evening,1,1.0,0.0,1.0,0.0,Low,Continue,0.5,Poor,2,5,5,0,9,4.0,Expected trend,4.5,2.5,3.3,1.11,New (0-3),Poor Sleep,No Activity,Low,Low,-2.60411578576051,-1.0772596908273258,1,Low Engagement
9,45,10,4.48,8.2,Night,0,1.0,0.0,2.4,21.3,Low,Continue,3.7,Fair,0,3,4,68,18,5.0,Expected trend,5.0,3.0,0.0,8.185,Mid-level (3-7),Good Sleep,High Activity,Low,Low,-1.2829923002096963,0.5372816416033139,1,Low Engagement
7,22,1,2.3,6.5,Morning,4,2.1,0.0,2.0,0.0,Low,Continue,0.5,Fair,2,8,5,47,18,4.0,Expected trend,3.142857142857143,1.6,1.5,1.225,New (0-3),Adequate Sleep,High Activity,Low,High,-2.030289882048415,0.21583426861439395,1,Low Engagement
16,72,24,5.05,2.5,Afternoon,3,2.7,0.1621999999999999,5.0,100.0,High,Take Break,9.8,Poor,4,6,2,65,18,4.0,Expected trend,4.5,1.5,5.5,37.775,Senior (7-15),Poor Sleep,High Activity,Low,Medium,4.990572200429796,-4.67419563000944,0,Stressed / Isolated
5,24,13,1.45,6.3,Evening,4,3.1,0.0,3.3,2.0,Low,Continue,6.6,Poor,1,10,5,27,17,5.0,Expected trend,4.8,2.0,1.7000000000000002,2.4750000000000005,Mid-level (3-7),Adequate Sleep,Moderate Activity,Medium,High,-1.674257905577156,0.10449163546056116,1,Low Engagement
15,82,25,4.2,4.4,Morning,5,1.0,0.0728,4.3,100.0,High,Take Break,10.6,Poor,1,10,3,39,16,5.0,Expected trend,5.466666666666667,1.6666666666666667,3.5999999999999996,36.83,Senior (7-15),Poor Sleep,Moderate Activity,Low,High,2.7957534189499578,-2.6172950934673804,0,Stressed / Isolated
5,21,5,2.47,5.1,Evening,2,1.0,0.0,1.5,2.1,Low,Continue,0.5,Good,1,7,4,36,13,5.0,Expected trend,4.2,2.3333333333333335,2.9000000000000004,1.8650000000000002,New (0-3),Adequate Sleep,Moderate Activity,Low,Medium,-2.410197275489412,-1.012538643290105,1,Low Engagement
11,42,15,2.63,4.3,Morning,1,2.6,0.0,3.6,56.3,Medium,Slow Down,4.0,Good,0,4,4,0,20,4.0,Expected trend,3.8181818181818183,2.0,3.7,21.814999999999994,Mid-level (3-7),Poor Sleep,No Activity,Low,Low,0.3840541215690125,-0.381961720642118,2,Collaborative / Balanced
14,74,23,4.37,4.6,Afternoon,5,1.3,0.0828,4.1,88.0,High,Take Break,5.9,Poor,3,10,4,52,17,3.0,Expected trend,5.285714285714286,1.6666666666666667,3.4000000000000004,32.625,Mid-level (3-7),Poor Sleep,High Activity,Low,High,3.1374091683152794,-2.0845259535931686,0,Stressed / Isolated
3,14,4,2.97,8.7,Evening,2,1.0,0.0,1.2,0.0,Low,Continue,1.9,Excellent,0,6,4,58,21,5.0,Expected trend,4.666666666666667,2.0,0.0,0.49,New (0-3),Good Sleep,High Activity,Low,Medium,-3.305950884624424,0.8264633374010759,1,Low Engagement
10,55,10,4.09,5.0,Afternoon,3,3.8,0.0,4.4,43.5,Medium,Slow Down,4.4,Poor,0,8,4,21,50,4.0,Expected trend,5.5,2.0,3.0,17.655,Mid-level (3-7),Poor Sleep,Moderate Activity,Medium,Medium,1.1958219476902903,1.3392362784506,2,Collaborative / Balanced
6,34,14,2.55,4.6,Morning,3,1.0,0.0,2.3,24.5,Low,Continue,6.0,Poor,2,7,5,0,17,3.0,Expected trend,5.666666666666667,1.75,3.4000000000000004,9.965,Mid-level (3-7),Poor Sleep,No Activity,Low,Medium,-0.7197208435809195,-0.39062302012491834,1,Low Engagement
3,15,2,2.51,5.3,Night,1,1.0,0.0,1.2,0.0,Low,Continue,0.5,Poor,0,4,5,60,17,5.0,Expected trend,5.0,2.0,2.7,1.03,New (0-3),Adequate Sleep,High Activity,Low,Low,-2.9472449842643322,-0.7427524910975745,1,Low Engagement
2,13,2,1.95,8.1,Evening,0,1.0,0.0,1.1,0.0,Low,Continue,1.8,Good,3,6,5,0,13,5.0,Expected trend,6.5,6.0,0.0,0.47000000000000003,New (0-3),Good Sleep,No Activity,Low,Low,-3.3828631233574553,0.10085581144635118,1,Low Engagement
13,76,22,4.29,5.2,Afternoon,2,2.2,0.0,4.7,84.4,High,Take Break,9.9,Fair,1,5,4,0,52,3.0,Expected trend,5.846153846153846,1.6666666666666667,2.8,31.59,Senior (7-15),Adequate Sleep,No Activity,Low,Medium,2.752725581135054,1.5426360026171642,2,Collaborative / Balanced
2,6,2,0.5,6.9,Morning,1,1.0,0.0,0.9,0.0,Low,Continue,0.5,Fair,0,8,5,21,14,5.0,Expected trend,3.0,4.0,1.0999999999999996,0.65,New (0-3),Adequate Sleep,Moderate Activity,Low,Low,-4.023285727039265,-0.21834276442359038,1,Low Engagement
15,64,17,2.68,3.8,Evening,2,4.1,0.1052,5.2,91.4,High,Take Break,4.6,Poor,1,6,5,52,20,5.0,Expected trend,4.266666666666667,2.0,4.2,34.895,Mid-level (3-7),Poor Sleep,High Activity,Medium,Medium,2.935299732328312,-2.874037599351527,0,Stressed / Isolated
5,25,9,2.46,7.5,Afternoon,1,1.3,0.0,2.0,0.0,Low,Continue,3.6,Fair,1,6,3,0,17,5.0,Expected trend,5.0,3.0,0.5,0.8250000000000001,Mid-level (3-7),Good Sleep,No Activity,Low,Low,-2.415893569365278,0.23313327192190758,1,Low Engagement
15,70,14,4.4,3.9,Afternoon,2,4.1,0.0542,5.2,89.9,High,Take Break,8.3,Poor,5,3,2,36,10,4.0,Expected trend,4.666666666666667,1.0,4.1,34.35,Senior (7-15),Poor Sleep,Moderate Activity,Medium,Medium,3.4150155404377966,-2.0654807705932985,0,Stressed / Isolated
17,85,30,3.45,5.6,Morning,4,2.0,0.0119999999999999,5.3,100.0,High,Take Break,14.5,Poor,5,9,4,0,52,1.0,Expected trend,5.0,1.8,2.4000000000000004,37.04,Senior (7-15),Adequate Sleep,No Activity,Low,High,4.4491512905494135,1.936643703822758,2,Collaborative / Balanced
2,9,2,1.66,5.7,Evening,0,1.0,0.0,1.0,0.0,Low,Continue,1.6,Good,2,4,5,45,14,5.0,Expected trend,4.5,4.0,2.3,0.9099999999999999,New (0-3),Adequate Sleep,Moderate Activity,Low,Low,-3.2213056220964287,-0.8016242218050721,1,Low Engagement
15,73,23,3.04,3.1,Morning,4,3.4,0.1404,5.4,100.0,High,Take Break,8.1,Poor,3,10,4,29,16,4.0,Expected trend,4.866666666666666,2.0,4.9,37.91,Senior (7-15),Poor Sleep,Moderate Activity,Medium,High,4.1829812426155595,-3.887054096865597,0,Stressed / Isolated
3,16,5,1.29,6.5,Morning,2,1.0,0.0,1.3,0.0,Low,Continue,3.3,Excellent,1,7,5,59,15,5.0,Expected trend,5.333333333333333,2.3333333333333335,1.5,0.81,Mid-level (3-7),Adequate Sleep,High Activity,Low,Medium,-3.1983234802232947,-0.355999893874958,1,Low Engagement
5,19,6,3.5,4.6,Night,1,1.0,0.0,1.5,6.9,Low,Continue,1.7,Poor,0,5,5,0,10,5.0,Expected trend,3.8,2.5,3.4000000000000004,3.645,New (0-3),Poor Sleep,No Activity,Low,Low,-2.1752850571218043,-1.293609953971664,1,Low Engagement
11,49,20,2.83,6.7,Evening,2,3.9,0.0,4.8,48.2,Medium,Slow Down,6.8,Fair,0,8,5,0,47,4.0,Expected trend,4.454545454545454,2.6666666666666665,1.2999999999999998,19.065000000000005,Mid-level (3-7),Adequate Sleep,No Activity,Medium,Medium,1.10266752993456,1.9983892028942603,2,Collaborative / Balanced
9,37,9,3.0,5.5,Night,1,1.5,0.0047999999999999,2.5,30.3,Low,Slow Down,0.5,Poor,1,3,4,0,16,5.0,Expected trend,4.111111111111111,1.5,2.5,11.98,New (0-3),Adequate Sleep,No Activity,Low,Low,-0.9869957779053243,-0.7371515404492005,1,Low Engagement
5,20,5,2.54,5.1,Morning,1,2.0,0.0,2.0,3.4,Low,Continue,2.2,Poor,3,7,2,56,16,5.0,Expected trend,4.0,3.5,2.9000000000000004,2.67,New (0-3),Adequate Sleep,High Activity,Low,Low,-1.815327303837159,-0.8093544878789098,1,Low Engagement
1,7,2,0.54,8.0,Afternoon,1,1.3,0.001,1.1,0.0,Low,Continue,0.5,Excellent,0,7,5,83,6,5.0,Active high-density resilience,7.0,3.5,0.0,0.545,New (0-3),Good Sleep,High Activity,Low,Low,-4.271290341606163,-0.04985589150038031,1,Low Engagement
14,70,23,3.94,5.7,Night,2,2.6,0.0,4.8,83.3,High,Take Break,9.3,Fair,2,8,4,0,51,4.0,Expected trend,5.0,2.6666666666666665,2.3,31.224999999999998,Senior (7-15),Adequate Sleep,No Activity,Low,Medium,2.616071976060787,1.3993917582695081,2,Collaborative / Balanced
5,29,15,1.53,6.8,Evening,3,2.1,0.0,2.9,5.8,Low,Continue,2.6,Excellent,1,10,5,0,12,5.0,Expected trend,5.8,2.5,1.2000000000000002,3.375,New (0-3),Adequate Sleep,No Activity,Low,Medium,-1.8872885409265416,-0.06174359768720043,1,Low Engagement
8,37,10,0.78,5.8,Morning,3,1.5,0.0,2.5,21.7,Low,Continue,4.3,Fair,1,10,5,0,12,3.0,Expected trend,4.625,2.5,2.2,8.909999999999998,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,-1.4187501093116004,0.00961328809673042,1,Low Engagement
14,70,21,3.27,5.0,Evening,5,4.6,0.0606,5.9,79.9,High,Take Break,4.8,Fair,1,10,4,0,21,5.0,Expected trend,5.0,1.6666666666666667,3.0,30.895,Mid-level (3-7),Poor Sleep,No Activity,Medium,High,2.8216645066142516,-1.2665803092746202,0,Stressed / Isolated
16,67,16,3.42,5.4,Evening,3,2.0,0.0,4.0,81.2,High,Take Break,8.0,Fair,2,8,5,0,46,3.0,Expected trend,4.1875,2.0,2.5999999999999996,30.24,Senior (7-15),Adequate Sleep,No Activity,Low,Medium,2.1780098600472746,1.2275010631939856,2,Collaborative / Balanced
6,33,6,1.6,6.8,Night,1,1.0,0.0,1.9,4.9,Low,Continue,3.2,Excellent,0,6,5,61,16,5.0,Expected trend,5.5,3.0,1.2000000000000002,2.5850000000000004,Mid-level (3-7),Adequate Sleep,High Activity,Low,Low,-2.600338046990837,-0.12776908750436905,1,Low Engagement
8,41,11,4.1,4.9,Afternoon,0,2.1,0.0,3.1,36.3,Medium,Slow Down,4.0,Fair,1,3,3,0,11,5.0,Expected trend,5.125,3.0,3.0999999999999996,14.469999999999997,Mid-level (3-7),Poor Sleep,No Activity,Low,Low,-0.3590175718687966,-0.9585631587899102,1,Low Engagement
2,10,1,2.94,6.9,Afternoon,1,1.0,0.0,1.0,0.0,Low,Continue,1.2,Good,1,4,4,69,11,5.0,Expected trend,5.0,2.0,1.0999999999999996,0.6699999999999999,New (0-3),Adequate Sleep,High Activity,Low,Low,-3.311852835039121,-0.38802916160393974,1,Low Engagement
9,46,15,2.69,5.6,Night,0,1.9,0.0,3.3,43.2,Medium,Slow Down,4.5,Fair,0,7,5,0,14,4.0,Expected trend,5.111111111111111,7.0,2.4000000000000004,16.735,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-0.3310220012670799,-0.18393249470942183,1,Low Engagement
5,24,6,3.56,7.1,Afternoon,1,3.7,0.0,3.3,0.0,Low,Continue,2.5,Poor,1,7,4,0,16,5.0,Expected trend,4.8,3.5,0.9000000000000004,1.7650000000000001,New (0-3),Good Sleep,No Activity,Medium,Low,-1.5130297590116144,0.44794856779569436,1,Low Engagement
5,29,4,3.27,6.7,Afternoon,5,1.0,0.0,1.7,0.0,Low,Continue,2.8,Excellent,2,10,3,48,16,5.0,Expected trend,5.8,1.6666666666666667,1.2999999999999998,0.8500000000000001,New (0-3),Adequate Sleep,High Activity,Low,High,-2.2374530898870675,-0.27419693146998314,1,Low Engagement
4,16,5,1.69,8.0,Evening,2,1.0,0.0,1.3,0.0,Low,Continue,0.5,Excellent,2,8,5,62,8,5.0,Expected trend,4.0,2.6666666666666665,0.0,0.51,New (0-3),Good Sleep,High Activity,Low,Medium,-3.2622511594012735,-0.07420736188102364,1,Low Engagement
16,88,19,2.17,6.8,Afternoon,1,2.8,0.0,5.3,89.7,High,Take Break,6.9,Good,2,5,5,0,40,4.0,Expected trend,5.5,2.5,1.2000000000000002,33.395,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,2.290596763286026,1.4219512117404154,2,Collaborative / Balanced
16,70,18,2.01,4.5,Afternoon,3,4.4,0.0631999999999999,5.7,92.6,High,Take Break,7.2,Poor,8,7,4,34,15,5.0,Expected trend,4.375,1.75,3.5,35.35,Senior (7-15),Poor Sleep,Moderate Activity,Medium,Medium,3.47924128953432,-2.189464828868037,0,Stressed / Isolated
16,83,33,3.38,5.5,Evening,2,3.8,0.0347999999999999,6.4,100.0,High,Take Break,12.9,Poor,2,8,5,0,15,3.0,Expected trend,5.1875,2.6666666666666665,2.5,37.730000000000004,Senior (7-15),Adequate Sleep,No Activity,Medium,Medium,3.9622829848478243,-0.2297722491608588,0,Stressed / Isolated
7,47,13,3.08,7.7,Morning,2,4.1,0.0,4.5,16.8,Low,Continue,7.4,Good,1,9,4,0,55,5.0,Expected trend,6.714285714285714,3.0,0.2999999999999998,7.864999999999999,Senior (7-15),Good Sleep,No Activity,Medium,Medium,0.07055540037248786,2.3964463183524995,2,Collaborative / Balanced
1,6,1,1.85,5.7,Afternoon,2,2.7,0.001,1.9,0.0,Low,Continue,0.5,Fair,0,6,5,45,23,5.0,Active high-density resilience,6.0,2.0,2.3,1.5150000000000001,New (0-3),Adequate Sleep,Moderate Activity,Low,Medium,-2.944107583639688,-0.05685946317197647,1,Low Engagement
3,13,6,2.33,6.2,Evening,0,1.4,0.0,1.5,0.0,Low,Continue,1.5,Poor,1,2,5,58,12,4.0,Expected trend,4.333333333333333,2.0,1.7999999999999998,1.01,New (0-3),Adequate Sleep,High Activity,Low,Low,-2.632359663290483,-0.19143731062977754,1,Low Engagement
8,36,11,3.54,7.0,Evening,3,2.9,0.0,3.3,15.3,Low,Continue,1.5,Poor,2,5,5,0,10,5.0,Expected trend,4.5,1.25,1.0,6.9399999999999995,New (0-3),Adequate Sleep,No Activity,Low,Medium,-0.8481966421749253,-0.015012509116050362,1,Low Engagement
1,4,1,2.03,5.3,Night,4,1.0,0.0,0.8,0.0,Low,Continue,2.7,Poor,1,10,5,34,11,5.0,Expected trend,4.0,2.0,2.7,0.9500000000000001,New (0-3),Adequate Sleep,Moderate Activity,Low,High,-3.455555186409399,-1.0515017342809043,1,Low Engagement
7,38,10,2.75,6.3,Afternoon,1,2.2,0.0,3.0,19.0,Low,Continue,3.6,Good,1,5,4,0,17,5.0,Expected trend,5.428571428571429,2.5,1.7000000000000002,8.139999999999999,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-1.1875602890125057,-0.10365411148938682,1,Low Engagement
7,40,8,3.29,6.1,Afternoon,1,2.9,0.0,3.4,18.8,Low,Continue,2.5,Excellent,1,7,5,0,15,5.0,Expected trend,5.714285714285714,3.5,1.9000000000000004,8.365,New (0-3),Adequate Sleep,No Activity,Low,Low,-0.8913809318696433,-0.14931211415023612,1,Low Engagement
8,46,12,4.18,7.1,Morning,0,5.8,0.0,5.4,26.9,Low,Continue,4.7,Good,2,0,2,0,50,5.0,Expected trend,5.75,0.0,0.9000000000000004,12.124999999999998,Mid-level (3-7),Good Sleep,No Activity,Medium,Low,1.1241310349515576,2.1819680488351603,2,Collaborative / Balanced
17,92,29,3.76,4.1,Morning,1,2.9,0.1205999999999999,5.9,100.0,High,Take Break,12.6,Poor,1,3,4,59,9,5.0,Expected trend,5.411764705882353,1.5,3.9000000000000004,37.685,Senior (7-15),Poor Sleep,High Activity,Low,Low,4.174833475153822,-3.6128956351181225,0,Stressed / Isolated
11,53,10,3.45,7.4,Afternoon,2,3.8,0.0,4.4,34.0,Medium,Slow Down,4.5,Fair,0,8,4,0,44,5.0,Expected trend,4.818181818181818,2.6666666666666665,0.5999999999999996,13.849999999999998,Mid-level (3-7),Good Sleep,No Activity,Medium,Medium,0.29811158733849735,1.7638482276188236,2,Collaborative / Balanced
15,89,17,3.06,5.6,Afternoon,0,4.7,0.0,6.3,95.0,High,Take Break,10.8,Fair,1,2,3,0,51,3.0,Expected trend,5.933333333333334,2.0,2.4000000000000004,36.16499999999999,Senior (7-15),Adequate Sleep,No Activity,Medium,Low,3.4075129344427006,2.0796587191299998,2,Collaborative / Balanced
9,51,11,4.25,7.0,Night,1,1.1,0.0,2.8,30.9,Low,Slow Down,5.1,Good,0,6,2,20,19,5.0,Expected trend,5.666666666666667,3.0,1.0,11.85,Mid-level (3-7),Adequate Sleep,Low Activity,Low,Low,-0.7883682132589596,0.11031901194367606,1,Low Engagement
17,83,22,3.56,5.0,Afternoon,1,4.2,0.0802,6.1,100.0,High,Take Break,8.1,Fair,8,4,3,0,14,3.0,Expected trend,4.882352941176471,2.0,3.0,37.87,Senior (7-15),Poor Sleep,No Activity,Medium,Low,4.815833702992136,-1.7145756278385567,0,Stressed / Isolated
11,71,19,3.54,4.1,Morning,4,2.2,0.02159999999999995,4.4,59.5,Medium,Take Break,6.8,Poor,0,9,5,41,17,4.0,Active high-density resilience,6.454545454545454,1.8,3.9000000000000004,23.035,Mid-level (3-7),Poor Sleep,Moderate Activity,Low,High,1.4789439017074308,-1.0314238704111252,2,Collaborative / Balanced
6,24,11,3.07,7.6,Afternoon,5,2.9,0.0,3.0,0.0,Low,Continue,3.8,Good,0,10,5,0,8,5.0,Expected trend,4.0,1.6666666666666667,0.40000000000000036,1.4050000000000002,Mid-level (3-7),Good Sleep,No Activity,Low,High,-1.8828833097869162,0.264465514768842,1,Low Engagement
9,45,10,2.37,6.7,Evening,2,3.6,0.0,4.0,26.1,Low,Continue,1.7,Good,2,7,5,0,44,4.0,Expected trend,5.0,2.3333333333333335,1.2999999999999998,11.095,New (0-3),Adequate Sleep,No Activity,Medium,Medium,0.12649964057602897,1.6816608676294604,2,Collaborative / Balanced
2,9,1,1.59,5.4,Morning,0,1.0,0.0,0.9,0.0,Low,Continue,0.5,Poor,1,5,5,23,20,5.0,Expected trend,4.5,5.0,2.5999999999999996,0.95,New (0-3),Adequate Sleep,Moderate Activity,Low,Low,-3.2878293520581328,-0.6457336654313565,1,Low Engagement
4,17,10,3.59,6.2,Morning,1,1.0,0.0,1.6,0.0,Low,Continue,5.2,Poor,0,2,2,54,6,4.0,Expected trend,4.25,1.0,1.7999999999999998,0.93,Mid-level (3-7),Adequate Sleep,High Activity,Low,Low,-2.2885803620243457,-0.4231313669197825,1,Low Engagement
1,5,1,1.42,7.4,Afternoon,0,1.0,0.0,0.8,0.0,Low,Continue,0.5,Fair,0,6,5,62,11,5.0,Expected trend,5.0,6.0,0.5999999999999996,0.53,New (0-3),Good Sleep,High Activity,Low,Low,-4.079709250736327,-0.14134960166356358,1,Low Engagement
11,68,30,3.5,7.4,Morning,1,4.5,0.0,6.3,67.5,High,Take Break,10.8,Excellent,2,7,4,0,32,2.0,Expected trend,6.181818181818182,3.5,0.5999999999999996,26.130000000000003,Senior (7-15),Good Sleep,No Activity,Medium,Low,2.8647817077572113,2.441467634355973,2,Collaborative / Balanced
3,17,6,3.28,7.8,Afternoon,1,1.0,0.0,1.4,0.0,Low,Continue,4.7,Poor,0,4,5,39,16,5.0,Expected trend,5.666666666666667,2.0,0.20000000000000018,0.5700000000000001,Mid-level (3-7),Good Sleep,Moderate Activity,Low,Low,-2.9750146617370987,0.2768259986995699,1,Low Engagement
8,49,12,2.87,5.7,Afternoon,0,2.9,0.0,3.8,36.6,Medium,Slow Down,2.7,Good,2,4,5,0,16,5.0,Expected trend,6.125,4.0,2.3,14.754999999999999,New (0-3),Adequate Sleep,No Activity,Low,Low,-0.15099082224228172,-0.31140690808978194,1,Low Engagement
5,27,8,3.07,6.6,Afternoon,1,1.5,0.0035999999999999,2.1,1.6,Low,Continue,0.5,Poor,1,6,2,51,17,5.0,Expected trend,5.4,3.0,1.4000000000000004,1.635,New (0-3),Adequate Sleep,High Activity,Low,Low,-2.019150211419922,-0.1828830646769088,1,Low Engagement
5,33,6,3.27,5.9,Night,1,3.4,0.0,3.3,6.6,Low,Continue,0.7,Poor,1,7,5,0,14,4.0,Expected trend,6.6,3.5,2.0999999999999996,4.24,New (0-3),Adequate Sleep,No Activity,Medium,Low,-1.0719799678616135,0.14802565256316566,1,Low Engagement
11,59,10,3.03,5.4,Night,4,2.0,0.0,3.5,44.8,Medium,Slow Down,1.7,Poor,0,9,4,0,13,5.0,Expected trend,5.363636363636363,1.8,2.5999999999999996,17.4,New (0-3),Adequate Sleep,No Activity,Low,High,-0.20875281677322366,-0.6511872576430938,1,Low Engagement
12,65,14,3.73,6.1,Night,2,4.4,0.0,5.3,56.9,Medium,Slow Down,6.2,Excellent,2,7,4,30,39,4.0,Expected trend,5.416666666666667,2.3333333333333335,1.9000000000000004,22.455,Mid-level (3-7),Adequate Sleep,Moderate Activity,Medium,Medium,1.9048326806602727,1.3828080128025992,2,Collaborative / Balanced
9,46,8,2.93,7.6,Morning,1,1.4,0.0,2.6,21.0,Low,Continue,2.7,Good,1,5,5,0,14,5.0,Expected trend,5.111111111111111,2.5,0.40000000000000036,8.299999999999999,New (0-3),Good Sleep,No Activity,Low,Low,-1.442349503106839,0.1425865430237873,1,Low Engagement
13,59,15,3.02,3.3,Evening,2,2.0,0.0776,3.7,80.8,High,Take Break,5.7,Poor,6,5,5,0,19,5.0,Expected trend,4.538461538461538,1.6666666666666667,4.7,30.459999999999997,Mid-level (3-7),Poor Sleep,No Activity,Low,Medium,2.369106930681539,-3.179359923697319,0,Stressed / Isolated
3,17,5,1.18,6.0,Afternoon,2,1.0,0.0,1.4,0.0,Low,Continue,3.7,Poor,1,9,5,43,16,4.0,Expected trend,5.666666666666667,3.0,2.0,0.93,Mid-level (3-7),Adequate Sleep,Moderate Activity,Low,Medium,-2.901507982925834,-0.18460986837896395,1,Low Engagement
13,60,22,2.77,6.2,Evening,1,2.8,0.0,4.6,69.1,High,Take Break,7.8,Good,5,4,5,0,46,3.0,Expected trend,4.615384615384615,2.0,1.7999999999999998,26.164999999999992,Senior (7-15),Adequate Sleep,No Activity,Low,Low,2.3225801320198887,1.6335002794185376,2,Collaborative / Balanced
11,64,21,3.31,7.9,Morning,2,4.6,0.0,5.7,49.9,Medium,Slow Down,9.6,Fair,0,4,3,0,41,5.0,Expected trend,5.818181818181818,1.3333333333333333,0.09999999999999964,19.775,Senior (7-15),Good Sleep,No Activity,Medium,Medium,1.3308722055242095,2.0746714329603124,2,Collaborative / Balanced
11,54,13,2.63,4.7,Night,0,2.5,0.0,3.8,59.5,Medium,Slow Down,7.5,Poor,0,4,5,26,15,2.0,Expected trend,4.909090909090909,4.0,3.3,22.87,Senior (7-15),Poor Sleep,Moderate Activity,Low,Low,0.7656835212720042,0.22053363018251615,2,Collaborative / Balanced
7,37,8,1.51,5.6,Morning,0,2.5,0.0,3.0,22.7,Low,Continue,2.5,Poor,0,6,5,0,20,3.0,Expected trend,5.285714285714286,6.0,2.4000000000000004,9.65,New (0-3),Adequate Sleep,No Activity,Low,Low,-1.075633627489314,0.4685815082580664,1,Low Engagement
17,90,31,2.87,4.0,Evening,2,3.0,0.1181999999999999,6.1,100.0,High,Take Break,13.5,Fair,5,7,5,45,15,5.0,Expected trend,5.294117647058823,2.3333333333333335,4.0,37.769999999999996,Senior (7-15),Poor Sleep,Moderate Activity,Low,Medium,4.645728591586391,-3.5162631276054643,0,Stressed / Isolated
16,76,19,3.76,4.1,Evening,3,1.2,0.0994,4.0,100.0,High,Take Break,7.2,Fair,0,7,4,63,15,5.0,Expected trend,4.75,1.75,3.9000000000000004,36.879999999999995,Senior (7-15),Poor Sleep,High Activity,Low,Medium,2.5331498072705516,-3.301660706207439,0,Stressed / Isolated
14,60,18,2.98,3.5,Afternoon,0,1.6,0.0584,3.7,92.3,High,Take Break,8.6,Poor,6,5,5,0,11,5.0,Expected trend,4.285714285714286,5.0,4.5,34.345,Senior (7-15),Poor Sleep,No Activity,Low,Low,2.315393479169236,-3.093999321170064,0,Stressed / Isolated
1,2,1,1.48,4.7,Evening,1,1.7,0.0,1.1,0.0,Low,Continue,0.5,Poor,2,6,5,0,13,5.0,Expected trend,2.0,3.0,3.3,1.3050000000000002,New (0-3),Poor Sleep,No Activity,Low,Low,-3.16874734908961,-1.1415715626092262,1,Low Engagement
11,44,21,2.36,3.7,Night,3,2.9,0.016169999999999945,4.1,65.9,Medium,Take Break,5.9,Poor,1,10,5,55,52,6.8,Night peer-support buffer,4.0,2.5,4.3,25.470000000000002,Mid-level (3-7),Poor Sleep,High Activity,Low,Medium,1.1287192353915152,-0.5528521353514062,2,Collaborative / Balanced
